LATITUDE,LONGITUDE,ELEVATION,TMAX
29.6692,-94.4383,1.5,62.8
39.1198,-108.5247,1471,37.1
31.5333,-101.2842,755.9,55.8
30.36425,-97.36997,181.1,59.5
40.6158,-105.2969,2255.5,40.4
37.66,-107.8,2718.8,43.1
37.5669,-101.7509,1015,43.6
39.3667,-94.3294,256,35.4
32.1633,-95.83,136.6,55.8
47.9853,-98.9075,466.3,14.4
43.6561,-107.7375,1717.5,35.9
40.5756,-105.0236,1499.6,45.3
45.7316,-107.6091,877.8,39.8
33.1244,-94.1661,96,55.2
40.5763,-105.0857,1525.2,47.2
39.0422,-108.4663,1450.8,36.2
38.68778,-108.9609,1423.7,45.2
37.2269,-107.3047,2243.3,39.5
40.0786,-107.3786,2731,30.5
37.69099,-106.30791,2391.2,27.3
37.6025,-99.3021,683.7,44.6
39.37556,-99.82972,666.9,40.5
41.06,-106.71,2993.1,27.2
34.4272,-100.2831,594.7,55.9
30.0688,-94.2927,8.2,61.9
42.4941,-107.8291,1926.9,27.9
41.29415,-94.44564,401.1,28.5
35.0883,-107.5177,1888.2,45.6
40.25694,-103.86987,1333.8,43.3
45.8944,-106.6336,980.8,39.7
39.46,-108.88,2181.5,36.4
34.2208,-95.615,143.3,50.7
39.3794,-105.3394,2420.1,42.4
34.8083,-98.0233,396.8,49.1
48.3477,-107.1533,855,30.6
34.9894,-99.0525,474.3,50.3
34.2253,-95.7005,176.2,51.7
41.0469,-102.1468,1121.1,44.3
46.2721,-106.6755,766.6,38.6
39.32,-106.61,2926.1,31.5
45.3533,-94.3056,353.6,17.4
38.28,-95.2177,304.2,38.5
39.7052,-105.6996,2596.9,35.2
30.3302,-95.4831,74.7,61.6
45.0363,-99.1342,486.8,21.1
42.62336,-106.35659,1841.6,33.3
29.2703,-103.3003,1615.4,58.6
44.5972,-104.4275,1609.3,35.9
30.8694,-100.5994,743.7,56.5
30.2364,-95.4828,36.6,64.5
42.065,-94.85,378,29.1
39.8536,-94.7077,277.4,34
41.7069,-94.9222,390.1,28.5
37.1408,-101.9003,1078.4,47.6
38.0634,-102.9298,1162.5,47.2
38.3614,-98.828,570.6,41.4
30.095,-98.4142,399.3,61
37.44,-108.02,3287.3,30.1
40.04,-105.75,3237,26.8
44.2644,-105.492,1414.3,37.1
34.2941,-94.1777,217,52.5
31.0522,-98.5003,383.7,58.2
41.15166,-104.80622,1865.1,42.5
46.0108,-98.5261,443.5,18.8
44.7335,-94.3418,317,18.9
39.87,-105.87,3398.5,25.3
32.5158,-104.3828,979.3,57.9
40.583,-105.632,2901.7,30.6
38.7538,-108.0277,1532.2,36.8
33.3216,-108.8794,1440.2,57.9
40.1305,-99.8277,654.7,37.8
32.6161,-106.7404,1316.1,56.3
37.6454,-98.125,471.5,43.5
40.17,-107.06,2773.7,34.8
35.9951,-106.9704,2105.6,40.8
45.6444,-109.2675,1097.9,39.3
47.4011,-103.2072,813.8,24.6
34.9142,-98.2922,439.8,48.5
40.06,-107.01,2767.6,29.4
39.76,-107.36,3316.2,24.2
41.23,-105.38,2539,34.4
33.9208,-96.3203,196.9,52.1
36.0097,-94.1694,381.3,46.1
39.6552,-102.68043,1303,45.2
40.0738,-97.1669,411.5,36.6
40.4518,-99.3802,707.1,33.5
35.8543,-97.9544,322.8,47.6
36.06417,-97.21278,326.7,47.7
47.2255,-95.1919,454.2,12.1
34.7985,-96.6691,294.7,50.1
36.4261,-94.448,384,47.4
31.81111,-106.37583,1194.2,58.8
32.2443,-101.4537,765,59.4
44.55647,-94.22077,310.9,19.1
37.4702,-105.8569,2298.2,28.3
35.2295,-101.7042,1098.5,54.6
47.0256,-108.8035,1063.8,41.6
44.6713,-103.8511,920.5,38.3
44.4988,-104.035,1188.7,41.2
32.0161,-97.1094,167.6,57.2
41.7769,-99.1433,663.2,32.4
46.8293,-96.7962,276.8,14.6
39.8958,-105.3847,2728,34.3
35.0419,-106.6155,1618.5,46
47.6713,-94.5175,408.4,15
36.4486,-103.1539,1511.8,50.8
29.699,-96.573,68.6,61.2
40.4926,-107.2548,1971.1,26.7
38.5428,-107.6869,2609.1,33.8
38.90435,-107.89125,2084.2,34.6
48.3055,-95.8744,350.5,10.3
38.6586,-104.8539,2042.2,45.5
37.7978,-106.7792,3139.4,32.9
49,-97.2333,242,9
42.1717,-100.0106,808.9,38.7
39.9363,-105.3502,2429.3,39.1
37.8617,-105.2842,2737.7,39.1
36.4661,-104.9456,1993.4,48.1
41.2491,-97.1327,490.7,30.9
37.2732,-99.3288,644.7,51.5
26.5547,-99.1356,66.8,71
32.15,-94.8,152.4,57.2
41.24,-106.23,2918.2,34.4
44.33944,-105.54194,1327.1,37.4
36.19,-105.56,2987,34.5
40.2708,-105.8328,2621.3,30.6
38.6866,-105.3925,2717.3,35.7
43.73498,-99.31192,506,27.5
39.6269,-106.4517,2742.6,30.9
41.0102,-103.8769,1575.8,40.1
41.05,-107.27,2267.7,33.8
34.0497,-94.738,144.8,51.6
42.913,-98.8511,550.5,28.5
39.1852,-106.838,2491.7,31
44.7741,-107.5216,2456.7,32.4
39.638,-105.315,2129,43.5
41.3,-107.15,2706.6,29.2
48.2138,-106.6214,696.5,30.8
33.8,-109.15,2560.3,46.6
32.8472,-97.4761,187.5,55.1
38.3319,-107.0889,2865.1,29.1
37.0203,-106.2006,2540.2,34.6
44.0991,-105.1175,1313.7,35.6
48.0802,-107.525,708.7,32.4
37.5081,-94.8394,301.8,41.1
43.9324,-103.5595,1482.5,40.9
36.72556,-99.14222,529.7,48.8
33.93361,-94.82778,111.3,53.4
35.5144,-108.794,1972.4,41.8
39.7667,-108.3167,2231.1,36.5
30.7065,-95.5421,150.6,56.8
38.5254,-106.9672,2323.2,23
32.2211,-95.7661,143.3,57
42.0363,-95.3288,427,27.9
43.4052,-108.1633,1485.9,23.4
33.69,-109.22,2435.4,47.6
30.35667,-95.41389,74.7,62.4
30.74389,-95.58611,111.6,58.8
47.3778,-94.615,396.2,14.4
32.66361,-97.09389,192,56.7
38.6078,-97.9596,454.8,41.7
32.97333,-97.31806,208.8,56.4
47.4122,-105.59547,755.9,31.9
29.6617,-96.2597,12.5,63.3
48.2383,-108.6782,821.4,36.8
46.7446,-104.309,957.1,28.4
32.748,-109.1213,1115.6,58.6
36.74361,-108.22917,1674.9,41.5
42.0632,-102.282,1190.2,37.8
30.91194,-102.91667,917.4,61.4
40.175,-97.5902,451.1,35.7
34.98972,-99.05278,477.9,49.7
39.36722,-101.69333,1114.3,45.2
37.92722,-100.72472,878.4,41.2
30.0675,-95.55611,46.3,63.2
32.03111,-96.39889,136.6,56.8
39.8328,-104.6575,1650.2,44.6
39.1342,-108.54,1480.7,36.2
37.4389,-105.8613,2296.1,26.3
35.8517,-97.4142,325.5,48.1
39.7633,-104.8694,1611.2,45
37.115,-103.2986,1602.3,50.7
48.5,-95.87,280.4,11.2
43.47,-107.24,2606,29.4
34.55194,-96.71778,349.9,49.7
35.0707,-96.356,279.8,48.9
41.9675,-105.5194,2164.1,27
32.26222,-107.72056,1310.9,57.5
43.23348,-108.91332,1700.2,32.9
36.28333,-94.3,392.3,47
32.7263,-103.1313,1115.6,56.5
34.05,-94.40083,108.2,53.3
32.6933,-103.2125,1114,56.7
41.5975,-99.8258,794,34.4
29.9075,-96.86,47.2,60.6
37.4536,-103.322,1581.9,47
40.5092,-106.0056,2743.2,28.4
37.01029,-102.55367,1251.2,49.9
44.9905,-103.9338,975.4,33.9
44.0516,-96.5927,487.7,21.1
44.5222,-99.455,575.5,22.6
42.8083,-103.0533,1031.1,39.1
46.6166,-97.6388,354.8,20.6
47.5088,-99.1211,475.5,13.6
41.8975,-100.3108,897,39.2
28.25,-96.75,0,64.2
32.8338,-97.2975,196.3,54.7
30.06297,-99.50487,612.6,59.4
34.64,-102.72306,1222.2,51.4
41.15,-105.1667,2039.1,41.1
44.50747,-109.16745,1572.8,35
37.21,-105.2,3200.4,33.7
49.2167,-102.9667,581,18.8
34.05,-94.7372,152.4,52.8
37.2363,-95.7002,245.4,43.6
37.8253,-96.2644,335.3,40.9
36.68167,-101.50528,951.9,49.3
47.2667,-98.8667,463.3,16.5
39.8185,-97.6377,466.3,36.2
30.04806,-102.21306,707.7,60.3
45.516,-103.3017,878.7,31.9
40.2446,-108.9677,1847.7,28.8
39.65,-105.87,3383.3,28.5
36.538,-98.2661,411.5,47.1
43.9024,-99.8582,512.4,28.7
33.7411,-95.9219,243.8,53.2
40.6483,-102.8594,1297.2,46.4
40.7258,-99.0133,649.2,34.7
47.7981,-107.0233,841.2,35.7
48.7095,-94.5853,333.5,12.1
32.5338,-96.6608,143.3,56.1
36.5938,-103.6191,1829.4,48.1
39.7469,-94.253,307.8,33.8
35.00278,-105.66278,2159.8,38.9
39.24472,-102.28417,1277.7,46.9
40.0354,-105.5409,2995.6,29
44.35447,-106.69937,1414,38.4
42.4247,-103.7363,1342.9,42.4
46.6102,-109.4737,1460.3,47.1
46.3694,-98.7661,474.9,17.1
34.6855,-99.8333,496.8,54
48.1502,-104.5088,591.9,28.5
32.916,-105.3381,1808.7,53.3
48.37,-100.43,381,16.5
38.5547,-107.6872,2484.4,35.8
39.28135,-103.06207,1499.9,51
39.4575,-98.1125,424,37.3
45.0572,-101.4767,698,29.3
35.695,-101.395,930.9,55.1
41.0232,-100.367,808,39.8
38.4432,-107.557,2137,33.1
43.89,-107.06,2499.4,29.7
46.8844,-98.685,447.1,16.6
39.0294,-104.8018,2120.5,43.9
43.6242,-103.9172,1341.7,35.7
40.8847,-109.4122,2103.1,34.5
34.2332,-97.4202,274.9,50.6
27.6606,-97.3983,4.9,64.1
38.8592,-96.1058,430.1,36
35.6413,-106.3322,1694.7,45.8
32.1225,-96.4866,136.9,55.9
37.9311,-98.0296,472.1,42.1
38.9127,-105.2849,2560.9,37.5
37.0969,-104.9214,2533.8,45.6
36.5993,-101.595,995.5,48.5
45.76542,-99.6222,570.3,19.4
43.31359,-103.82151,1046.1,31.8
40.5209,-101.655,999.7,42.8
38.6841,-102.1614,1239,44.9
31.938,-108.7688,1371.9,56
36.5927,-106.73,2054.4,32.6
33.74,-108.95,2438.4,43.9
46.3047,-96.5216,296,15.4
29.0567,-96.2319,21.3,62.5
36.7236,-102.4805,1259.7,53.3
45.5397,-106.9597,1045.5,39.8
37.8133,-100.3456,823.9,41.9
39.5592,-97.6696,451.4,36.2
43.65133,-97.79811,416.1,24.4
44.3826,-97.5497,519.7,23.3
44.68,-107.58,2849.9,29
45.4136,-97.9063,448.1,18.7
42.4897,-95.5488,417.6,26.5
32.6583,-94.1164,61,57.8
40.0952,-98.945,567.2,36.4
31.3347,-108.5299,1419.8,56.7
32.7017,-94.9447,152.4,56.1
38.8417,-107.7361,1889.8,41.5
39.79957,-101.04213,881.8,42.4
33.146,-107.1843,1393.2,54.6
47.64583,-101.43944,582.2,19.9
27.4392,-98.8358,235,65.2
34.5988,-103.2161,1351.8,52.8
42.59,-108.9,2956.6,33.4
37.33,-105.07,3048,37.1
47.0167,-105.8167,975.4,34
45.78861,-97.74881,413,15.6
38.7533,-108.5797,2334.8,38.3
36.64492,-94.48552,340.5,44.3
48.9681,-104.0022,650.4,24.6
41.9872,-98.0747,589.8,31
32.0408,-100.2495,608.7,56.6
45.60444,-103.54639,915.6,33.8
43.9792,-103.425,1424.6,40.3
46.01389,-102.65472,824.5,27.8
36.8649,-101.2104,911.4,47.4
46.0333,-97.595,381,14.4
39.5486,-95.1182,297.2,35.8
43.73306,-103.61139,1690.1,36.2
34.075,-107.6211,2133.6,45.2
37.1766,-94.8428,272.2,42.2
37.8639,-103.8224,1336.9,47.8
39.4105,-104.9058,1885.2,46
41.7611,-102.4378,1188.7,43
38.4666,-107.1677,2306.7,22.9
37.3444,-108.595,1879.7,40
46.4006,-94.1272,371.9,16.7
45.4732,-109.0105,1169.8,36.4
36.72,-106.26,3048,33.4
37.2553,-108.5035,2448.8,31.5
47.8014,-96.6031,270.7,10.2
44.0344,-98.9869,517.6,23.1
44.4,-107.06,3005.3,33.6
43.2356,-99.4341,658.4,28.4
30.4452,-99.8044,532.5,60.4
43.55239,-97.50164,431.9,25.9
36.3949,-105.2852,2590.8,38.2
38.09,-97.9125,469.4,43.7
28.9845,-95.3809,2.4,63.9
27.7793,-97.5055,13.4,64.9
27.8722,-98.6176,171.3,65.1
36.2631,-101.4051,966.2,50
39.6953,-106.9731,2237.2,36.4
33.19083,-102.26806,1005.8,55.1
40.34875,-105.52,2381.1,37
40.15507,-103.1418,1384.4,42.6
39.8913,-94.36,296.9,32.7
45.0553,-105.9483,1197.9,36.3
41.1586,-96.1922,378,31.5
47.6538,-101.4198,588.9,18.8
30.3519,-101.2519,612.6,60.8
47.32583,-106.9475,811.4,36.2
32.9202,-94.7225,91.4,53.7
34.58583,-102.31194,1173.5,52.9
44.38139,-106.72111,1513.9,40.7
46.3583,-104.25,905.6,32.3
31.73831,-98.94545,424.9,57.5
45.03194,-102.01917,786.4,29.2
42.79611,-105.38028,1504.5,40.6
37.4277,-94.5829,290.2,43
30.6222,-98.0846,414.8,58.4
42.13976,-109.43088,2017.8,26.1
38.4594,-109.0469,2465.2,36.8
28.3667,-98.1167,65.5,65
33.8338,-101.8436,1026.6,54.4
29.6212,-96.366,53.6,61.7
30.9844,-103.7403,981.5,61.8
32.43176,-99.63262,549.2,55.8
31.925,-104.8253,2363.7,45.1
44.5817,-104.7194,1188.7,37.5
36.3225,-95.5808,179.2,44.9
45.5794,-94.392,368.8,18.3
43.28,-109.45,2935.2,34.2
38.6002,-100.6196,868.7,39.1
31.5061,-99.6594,442.6,59.4
38.8099,-94.2647,304.8,37.8
44.0685,-98.0833,397.8,23.3
44.6122,-101.3369,658.4,29.7
46.4847,-104.0658,893.1,32.4
36.4194,-97.8747,379.5,46.4
31.258,-95.9744,97.5,57.5
46.5676,-107.195,853.4,35.6
40.31,-105.64,2895.6,31.3
33.6189,-95.1667,146.3,53.5
32.76678,-99.89013,523.3,55
32.7056,-94.7888,86.6,57.9
43.86,-109.32,2910.8,29
30.3106,-95.0867,44.2,60.8
37.65,-107.81,2706.6,39.4
38.7978,-99.723,650.7,40.9
36.2402,-106.4277,1944.6,39
44.3252,-96.7686,497.4,19.7
44.58,-107.2,2435.4,35.4
47.8083,-99.8758,491,17.1
41.5167,-109.4702,1877.6,27.1
30.6763,-97.7208,266.4,58.7
46.40472,-94.13083,372.2,16.6
40.63439,-104.32856,1481.9,44.1
34.7558,-94.9831,207.3,44.7
44.79,-107.53,2401.8,32.3
36.5297,-97.4472,304.8,45.5
33.16448,-99.73896,484.6,53.7
39.38,-106.2,3474.7,26.3
33.1975,-108.2075,1717.9,55.4
38.7297,-98.225,477.9,40.8
31.8075,-94.1642,99.1,58
30.1831,-97.6799,146.3,62.3
31.9194,-108.3441,1361.2,58.3
40.53,-105.89,3084.6,28.5
30.30005,-98.40957,346.6,60.8
48.908,-103.8055,716.3,21.3
28.4657,-98.3539,66.4,64.1
37.5195,-97.3142,378,42.7
33.0353,-96.1639,136.2,54
45.7716,-108.4811,944,37.1
45.7502,-108.5696,970.8,38.4
41.6686,-94.4972,324.6,29.5
44.57,-107.3,2706.6,31.6
32.76667,-97.45,185.3,57.4
46.3117,-105.0222,1011.9,35.4
31.7413,-99.9763,534.9,58.5
39.4578,-95.7551,320,35.2
27.5311,-97.8497,17.4,67.7
35.0216,-106.6938,1510.3,47.9
35.2327,-101.7092,1094.2,52.9
30.3208,-97.7604,204.2,61.5
39.36,-106.06,3474.7,27.1
39.8311,-96.1833,395,35.3
48.61,-95.1816,392.9,9.6
41.43,-96.4669,359.7,31.9
29.2667,-103.3,1645.9,59.4
43.003,-96.485,362.7,25.4
44.578,-106.4472,1217.7,37.7
44.41066,-103.47683,1008.3,38.5
30.58917,-96.36472,93,60.2
35.333,-94.3625,136.9,49
32.4105,-99.6822,545.6,56.6
32.81917,-97.36139,209.4,55.3
32.8519,-96.8555,134.1,56.9
34.3697,-102.1175,1116.5,52.8
38.8586,-99.3358,612.6,40.3
29.4608,-101.0286,352.7,61.3
43.67,-109.38,2560.3,40.1
33.1991,-97.1049,192,54.6
38.0517,-102.1316,1036.6,45.2
36.0908,-106.0566,1731.3,39.8
45.9227,-108.2453,924.8,38.5
38.89,-106.95,3096.8,29.3
46.8217,-108.3724,1003.4,41.1
33.1677,-96.0983,166.1,55.2
38.8669,-99.3169,606.6,42.4
40.8606,-109.1022,1728.2,37.5
32.9619,-102.8219,1094.2,56.2
38.9266,-97.2129,361.8,41.1
39.9436,-104.8361,1528.9,44.8
37.0057,-101.8866,1097,46.5
35.2049,-99.8034,602.9,51
40.5454,-102.3412,1152.1,43.7
36.2967,-99.7689,667.8,51.2
40.23,-106.6,2816.4,30.5
45.0194,-99.9402,635.2,23.5
30.51083,-99.76639,533.1,61.1
44.48934,-108.05359,1154.3,34.4
47.9425,-94.455,412.1,12
36.835,-108.0005,1720.3,42.3
45.8162,-106.2329,844.3,38.2
40.21,-105.57,2621.3,36.6
39.66,-105.59,3230.9,30.3
30.2247,-97.7327,173.7,56.2
39.3739,-97.1274,367.9,38.2
37.8182,-96.8444,393.2,42.4
46.2941,-107.2277,810.8,38.5
30.4144,-97.7664,268.2,59.6
35.3568,-99.2042,585.8,47.5
28.389,-96.8388,7,62.6
48.5155,-105.2991,705,26.2
29.13346,-103.51433,661.1,68.7
26.2027,-97.6727,11.6,70.5
38.29,-105.85,3267.5,26.7
40.6172,-109.2428,1676.4,28.4
35.8731,-101.9725,1114,49.8
39.7756,-96.3504,385.3,35.8
37.47,-106.54,3541.8,31.9
35.84889,-97.47972,329.8,48.1
48.8216,-100.4527,493.5,11.5
40.6558,-97.2208,467.9,32.6
44.1153,-100.3014,693.1,26.7
37.02,-106.45,3060.2,32.2
34.6008,-96.3131,216.4,49.4
39.08,-106.61,3230.9,31.6
32.8978,-97.0189,170.7,55.5
36.02861,-99.34639,588.9,50
34.22806,-97.20139,282.9,51.4
34.60889,-96.33306,207.9,50.8
34.1923,-97.0857,265.8,51.3
45.9352,-107.1375,944.9,37.5
46.5203,-100.3478,604.1,18.4
39.57,-105.8,3340.6,30.5
38.88,-105.07,3493,30.1
37.9233,-95.4241,290.8,39.9
35.1317,-106.4808,1911.1,44
30.3086,-99.203,643.1,57.3
48.5281,-98.6236,482.2,10.7
33.3866,-97.7163,307.8,53.8
37.534,-95.827,272.2,42.2
37.93,-107.68,2987,34.1
38.2244,-109.2783,2121.4,37
35.6667,-101.5667,930.2,54.8
40.7244,-95.0191,298.7,32.2
46.4119,-94.3608,370.3,14.9
27.5969,-98.4162,115.8,66
36.7619,-96.0116,217.9,45.8
39.86,-106.42,3206.5,26.9
32.6475,-97.4439,240.8,56.9
37.79,-108.02,3048,35.6
44.9197,-69.2416,90.5,28.9
42.78273,-71.79853,274.3,30.1
26.3283,-80.9958,4.6,71.1
29.755,-81.5389,1.5,65.4
37.3451,-77.9781,105.2,49.6
44.7978,-68.8185,45.1,28.4
38.0912,-78.5906,179.8,45.1
46.8705,-68.0173,190.2,21.1
39.5099,-79.1401,455.7,36
36.4783,-77.6717,64,51.7
47.7,-79.85,244,10.5
46.1185,-67.7928,145.1,23.1
39.7204,-79.8561,274.3,39.2
25.5011,-80.55,2.7,77.6
26.4985,-80.216,6.4,75.9
45.6477,-68.6925,123.7,23.3
42.3031,-71.124,29,37.5
38.31437,-79.65893,721.5,35.6
40.01369,-74.81753,19.2,41.1
39.78333,-79.91667,243.8,38.5
44.6425,-71.8908,304.8,22.5
44.2167,-76.6,93,25.6
36.81667,-76.03333,7,50.4
35.9173,-75.7,4,51
42.5007,-70.8644,25.6,38
42.5934,-71.0187,33.5,35.5
40.2817,-76.8703,128,36.4
38.68974,-75.36253,14,46.7
42.665,-74.3036,223.7,32.7
36.695,-76.13556,4.9,54.3
47.8,-69.55,147,16.9
44.0425,-71.6727,246,26.8
41.7849,-70.9176,19.8,38
37.0556,-80.7842,563.9,41.4
44.4,-79.6333,250,23.9
38.2875,-77.4507,18.3,47
38.2323,-78.1202,158.5,43.3
34.96,-79.69,121.9,55.4
47.7,-79.85,243,10.5
43.6333,-79.8833,221,28.6
35.9672,-79.9722,274.3,50.6
49.1167,-66.65,5,21.6
43.3,-79.9167,102,29.1
34.608,-79.0591,36.9,56.2
39.8815,-77.3506,216.4,37
42.0803,-80.1824,222.2,34.1
42.4694,-75.0105,373.4,28.9
42.7313,-77.9054,268.2,30.5
38.50362,-77.30503,3,44.4
36.474,-81.8033,737.3,42.9
42.1103,-72.1269,213.4,35.1
39.87327,-75.22678,3,40.5
36.9033,-76.1922,9.1,51
39.06551,-77.89504,472.4,37.2
42.8667,-80.55,232,29.4
36.1638,-81.1536,341.4,48.8
40.0499,-76.2742,82.3,39.6
33.1532,-79.3637,2.7,58.9
43.7333,-80.3333,418,23.3
34.18772,-79.73085,44.5,57.4
26.155,-81.7752,2.7,74
24.72583,-81.05167,2.4,77.9
44.9096,-72.8137,129.5,26.7
43.7,-80.3833,396,23.4
27.49806,-80.37667,7.3,73.5
42.2533,-74.905,445,31
26.53611,-81.755,9.4,73.3
37.3169,-79.9741,358.1,44.4
40.2305,-75.4354,73.2,39.8
37.51151,-77.32344,50,48.3
42.7672,-74.1711,299.9,30.3
38.399,-79.9949,1478.3,30.1
42.1003,-78.7497,457.2,30
46.8167,-74.1,430,13.8
45.4333,-71.6833,241,20.6
33.5214,-79.0975,6.1,58.7
36.93746,-76.28926,5.2,50.6
47.0833,-70.7833,6,19.8
40.69555,-75.19994,70.7,38.5
34.6269,-79.025,34.1,55.4
44.3155,-69.7972,107,27.4
33.99185,-81.77129,146.3,55
42.11,-79.1591,381,31
43.62639,-72.30472,182.3,28.4
34.9,-76.88333,8.8,56.6
38.9913,-76.4891,1.8,45.6
40.11903,-76.4265,109.7,36.4
41.62639,-80.215,426.7,31.4
35.6349,-78.3979,101.2,52.8
42.27984,-77.76564,586.4,29.6
44.2663,-71.27793,1061.9,21.8
43.7052,-72.2855,178,29.4
37.9975,-78.4656,358.7,42
35.9705,-79.0931,171.3,51
39.65971,-78.93601,661.4,33.1
40.4999,-75.20412,125.3,39.2
40.9181,-81.4435,369.7,34.5
26.1653,-81.6843,12.2,74.3
40.29696,-74.00153,9.1,41.6
40.98849,-72.51034,6.1,37.9
44.354,-75.5123,128,24.6
41.1184,-75.7277,459.9,32.3
45.0899,-71.2906,502.9,21.7
47.28556,-68.31333,301.1,19.3
42.5719,-72.5975,39.6,33.2
39.4087,-81.4329,185.9,36.9
39.2647,-77.2319,213.4,37.6
36.3856,-79.2919,176.8,50
40.2403,-81.871,231.6,37.3
35.6408,-78.4633,91.4,53
48.15,-80,324,10
27.28768,-80.22144,3,72.9
42.6178,-71.9159,337.7,30.1
39.7808,-79.041,609.6,33.6
44.2035,-72.5623,343.2,23
40.683,-79.6684,238.7,36.2
41.7145,-70.4718,45.7,39.5
42.6617,-71.9359,349.3,30.9
37.2907,-75.927,8.8,47.6
49.2667,-68.15,130,15.3
42.6409,-71.3637,33.5,34.9
44.57611,-71.17861,353,24.2
45.626,-70.246,370,20.9
41.1583,-73.1289,1.5,38.6
41.4004,-79.8305,309.4,32.3
42.57083,-77.71333,208.8,32.5
36.1616,-81.8741,1149.1,39.8
43.8099,-71.3425,210.9,27.9
42.4697,-73.9267,185,32.1
42.84505,-77.28071,219.5,31
44.38528,-74.20667,506.9,23.2
42.8266,-71.626,73.2,33.5
36.21395,-81.64563,944.9,40
37.1278,-80.4033,640.1,40.9
44.4,-76.9,150,25
32.775,-79.9239,3,59.1
36.6983,-77.5597,30.5,51.5
48.6167,-68.2,52,18.9
35.3789,-80.9925,152.4,53.7
34.1944,-79.2472,33.5,54.1
39.8,-76.05,79.2,37.7
42.735,-72.8692,528.8,27.9
40.07892,-75.01341,32,41.8
41.4992,-80.4681,317,32.3
36.26056,-76.175,4,52.6
43.26308,-78.19853,148.1,27.7
43.115,-74.4236,443.5,23.2
31.7842,-81.4386,6.1,64.2
43.021,-70.8257,29,32.1
40.47194,-81.42361,272.8,36.7
41.5175,-81.68361,178,34.9
37.0908,-81.33639,935.1,39
41.77806,-80.69583,281.6,32.8
45.8167,-73.4333,21,19.2
44.2613,-71.2833,1142.7,18.2
38.4927,-76.7259,30.5,44.9
44.15,-77.4,76,26.9
40.1478,-80.7014,195.1,37
33.6988,-80.1992,25.9,57.1
40.77898,-73.96925,42.7,39
44.49404,-70.65627,192,25.4
39.64415,-74.80478,38.1,42.5
42.8667,-79.25,184,30.9
41.66861,-70.28,16.8,39.4
45.8333,-72.5333,85,20.1
38.7152,-76.1907,3,43.9
42.71722,-71.12389,45.4,34.8
41.67639,-70.95833,24.4,38.3
44.93583,-74.84583,65.2,23.3
35.5361,-76.3121,1.5,54.1
48.9,-71.0333,304,10.9
49.1333,-68.2,22,17.4
30.8078,-81.4596,7.6,63.1
49.1333,-68.2,22,17.5
25.3866,-80.5936,2.1,76.5
26.1019,-80.2011,4.9,76
26.1408,-80.1061,1.2,76.6
41.1321,-72.2584,0.9,41.6
42.33278,-75.22982,352,31.4
41.58333,-81.18333,344.4,31.6
36.3096,-76.205,2.4,54
35.8167,-81.9372,780.3,44.6
41.6649,-70.3038,18.3,40.4
35.131,-76.9153,13.7,55.8
42.66717,-74.44239,356.3,27.3
42.1013,-77.2344,304.5,31.9
34.11714,-80.16928,52.7,57.9
42.7743,-77.6083,274.9,30.6
25.9491,-81.7138,3,73
37.75,-77.4833,67.1,46.5
43.3305,-75.8416,176.8,27.8
42.9891,-71.3932,77.1,31.6
38.4083,-75.5922,6.1,47.1
47.2833,-70.6333,723,12.6
40.4586,-79.4503,301.8,38.4
33.7544,-78.8219,11.9,57.5
43.64759,-70.67498,92.7,29
40.1275,-79.40583,548.6,35.7
28.8147,-81.2778,3.7,70.5
34.7763,-76.877,9.1,55
44.3769,-68.2608,129.2,31
41.3854,-70.518,9.1,41.1
41.8275,-74.9506,372.2,30.4
41.8564,-71.7333,192,34.4
26.7897,-81.3044,6.1,74.2
42.2796,-72.3482,167.6,33.7
33.99151,-81.02409,74.4,59.7
34.0483,-78.2903,16.8,58.6
43.1432,-70.9501,22.9,34.3
47.4167,-68.3167,154,18.2
36.67212,-81.19455,1048.2,40.2
35.0247,-78.2758,48.2,54.5
31.2738,-81.9197,20.7,63.9
44.68938,-70.15646,123.4,24.8
39.3377,-74.5036,4.9,44.8
41.3299,-77.7381,201.2,34.2
44.32,-70.7568,240.8,26.3
41.9211,-72.9637,216.4,34.3
42.8088,-72.0053,313.9,32.4
35.3247,-78.6881,61,54.9
39.219,-81.0486,250.9,39.1
36.25465,-80.86396,277.4,48.3
26.0281,-80.1341,2.7,76.9
38.4167,-76,426.7,44.1
39.14216,-77.70939,155.4,40.9
42.3488,-77.7044,403.9,28.3
41.1333,-81.2833,337.4,32.5
43.3772,-72.1812,234.7,28.3
42.2269,-70.9125,10.7,38.3
35.9147,-81.5374,352,49.6
35.9495,-79.2386,160,50.6
33.355,-81.3279,96.6,57.6
41.64583,-80.425,313.9,31.1
35.1311,-76.816,1.5,56.6
44.7976,-69.889,67.1,25.5
36.0175,-76.8917,12.8,53.5
38.1211,-81.1179,395,40.1
35.9808,-78.6529,85.3,51.7
37.0924,-81.7935,582.2,43.3
35.4551,-77.6668,12.5,54.6
42.5117,-75.5197,301.4,30.9
41.8819,-70.9085,13.7,37.5
44.1667,-81.6167,200,26.5
40.6386,-73.7622,3.4,39.4
40.2258,-77.1894,131.1,37.4
36.8224,-79.4104,198.4,46.7
37.2039,-80.4144,641,39.5
44.4169,-71.5008,376.4,24
43.3544,-71.7363,167.6,29.9
35.9086,-79.0794,152.4,52
37.3263,-78.3864,137.2,48.4
40.8838,-73.3722,9.1,38.7
27.0997,-80.2627,3.7,73.8
